timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,1382.7,1382.7,0.0,0.0
2024-12-29 23:00:51,1382.7,1382.7,0.0,0.0
2024-12-30 00:12:51,1382.7,1382.7,0.0,0.0
2024-12-30 00:16:00,1382.7,1382.7,0.0,0.0
2024-12-30 00:19:25,1382.7,1382.7,0.0,0.0
2024-12-30 00:22:28,1382.7,1382.7,0.0,0.0
2024-12-30 00:31:53,1382.7,1382.7,0.0,0.0
2024-12-30 00:37:30,1382.7,1382.7,0.0,0.0
2024-12-30 00:51:06,1382.7,1382.7,0.0,0.0
2024-12-30 01:22:15,1382.7,1382.7,0.0,0.0
2024-12-30 01:23:16,1382.7,1382.7,0.0,0.0
