timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,2672.4,2672.4,0.0,0.0
2024-12-29 23:00:50,2672.4,2672.4,0.0,0.0
2024-12-30 00:12:50,2672.4,2672.4,0.0,0.0
2024-12-30 00:15:59,2672.4,2672.4,0.0,0.0
2024-12-30 00:19:23,2672.4,2672.4,0.0,0.0
2024-12-30 00:22:24,2672.4,2672.4,0.0,0.0
2024-12-30 00:31:50,2672.4,2672.4,0.0,0.0
2024-12-30 00:37:28,2672.4,2672.4,0.0,0.0
2024-12-30 00:51:03,2672.4,2672.4,0.0,0.0
2024-12-30 01:22:11,2672.4,2672.4,0.0,0.0
2024-12-30 01:23:13,2672.4,2672.4,0.0,0.0
