timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,1868.15,1868.15,0.0,0.0
2024-12-29 23:00:49,1868.15,1868.15,0.0,0.0
2024-12-30 00:12:50,1868.15,1868.15,0.0,0.0
2024-12-30 00:15:59,1868.15,1868.15,0.0,0.0
2024-12-30 00:19:22,1868.15,1868.15,0.0,0.0
2024-12-30 00:22:22,1868.15,1868.15,0.0,0.0
2024-12-30 00:31:49,1868.15,1868.15,0.0,0.0
2024-12-30 00:37:27,1868.15,1868.15,0.0,0.0
2024-12-30 00:51:02,1868.15,1868.15,0.0,0.0
2024-12-30 01:22:10,1868.15,1868.15,0.0,0.0
2024-12-30 01:23:11,1868.15,1868.15,0.0,0.0
