timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,687.55,687.55,0.0,0.0
2024-12-29 23:00:51,687.55,687.55,0.0,0.0
2024-12-30 00:12:51,687.55,687.55,0.0,0.0
2024-12-30 00:16:00,687.55,687.55,0.0,0.0
2024-12-30 00:19:25,687.55,687.55,0.0,0.0
2024-12-30 00:22:28,687.55,687.55,0.0,0.0
2024-12-30 00:31:53,687.55,687.55,0.0,0.0
2024-12-30 00:37:30,687.55,687.55,0.0,0.0
2024-12-30 00:51:06,687.55,687.55,0.0,0.0
2024-12-30 01:22:15,687.55,687.55,0.0,0.0
2024-12-30 01:23:16,687.55,687.55,0.0,0.0
