timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,5090.55,5090.55,0.0,0.0
2024-12-29 23:00:52,5090.55,5090.55,0.0,0.0
2024-12-30 00:12:52,5090.55,5090.55,0.0,0.0
2024-12-30 00:16:01,5090.55,5090.55,0.0,0.0
2024-12-30 00:19:25,5090.55,5090.55,0.0,0.0
2024-12-30 00:22:28,5090.55,5090.55,0.0,0.0
2024-12-30 00:31:53,5090.55,5090.55,0.0,0.0
2024-12-30 00:37:30,5090.55,5090.55,0.0,0.0
2024-12-30 00:51:06,5090.55,5090.55,0.0,0.0
2024-12-30 01:22:16,5090.55,5090.55,0.0,0.0
2024-12-30 01:23:17,5090.55,5090.55,0.0,0.0
