timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,275.55,275.55,0.0,0.0
2024-12-29 23:00:50,275.55,275.55,0.0,0.0
2024-12-30 00:12:50,275.55,275.55,0.0,0.0
2024-12-30 00:15:59,275.55,275.55,0.0,0.0
2024-12-30 00:19:23,275.55,275.55,0.0,0.0
2024-12-30 00:22:25,275.55,275.55,0.0,0.0
2024-12-30 00:31:50,275.55,275.55,0.0,0.0
2024-12-30 00:37:28,275.55,275.55,0.0,0.0
2024-12-30 00:51:04,275.55,275.55,0.0,0.0
2024-12-30 01:22:12,275.55,275.55,0.0,0.0
2024-12-30 01:23:13,275.55,275.55,0.0,0.0
