timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,7392.8,7392.8,0.0,0.0
2024-12-29 23:00:51,7392.8,7392.8,0.0,0.0
2024-12-30 00:12:52,7392.8,7392.8,0.0,0.0
2024-12-30 00:16:01,7392.8,7392.8,0.0,0.0
2024-12-30 00:19:25,7392.8,7392.8,0.0,0.0
2024-12-30 00:22:28,7392.8,7392.8,0.0,0.0
2024-12-30 00:31:53,7392.8,7392.8,0.0,0.0
2024-12-30 00:37:30,7392.8,7392.8,0.0,0.0
2024-12-30 00:51:06,7392.8,7392.8,0.0,0.0
2024-12-30 01:22:16,7392.8,7392.8,0.0,0.0
2024-12-30 01:23:16,7392.8,7392.8,0.0,0.0
