timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,771.85,771.85,0.0,0.0
2024-12-29 23:00:50,771.85,771.85,0.0,0.0
2024-12-30 00:12:50,771.85,771.85,0.0,0.0
2024-12-30 00:15:59,771.85,771.85,0.0,0.0
2024-12-30 00:19:23,771.85,771.85,0.0,0.0
2024-12-30 00:22:26,771.85,771.85,0.0,0.0
2024-12-30 00:31:51,771.85,771.85,0.0,0.0
2024-12-30 00:37:28,771.85,771.85,0.0,0.0
2024-12-30 00:51:04,771.85,771.85,0.0,0.0
2024-12-30 01:22:12,771.85,771.85,0.0,0.0
2024-12-30 01:23:13,771.85,771.85,0.0,0.0
