timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,987.85,987.85,0.0,0.0
2024-12-29 23:00:51,987.85,987.85,0.0,0.0
2024-12-30 00:12:50,987.85,987.85,0.0,0.0
2024-12-30 00:16:00,987.85,987.85,0.0,0.0
2024-12-30 00:19:23,987.85,987.85,0.0,0.0
2024-12-30 00:22:27,987.85,987.85,0.0,0.0
2024-12-30 00:31:51,987.85,987.85,0.0,0.0
2024-12-30 00:37:29,987.85,987.85,0.0,0.0
2024-12-30 00:51:04,987.85,987.85,0.0,0.0
2024-12-30 01:22:12,987.85,987.85,0.0,0.0
2024-12-30 01:23:13,987.85,987.85,0.0,0.0
