timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,573.15,573.15,0.0,0.0
2024-12-29 23:00:52,573.15,573.15,0.0,0.0
2024-12-30 00:12:52,573.15,573.15,0.0,0.0
2024-12-30 00:16:01,573.15,573.15,0.0,0.0
2024-12-30 00:19:25,573.15,573.15,0.0,0.0
2024-12-30 00:22:29,573.15,573.15,0.0,0.0
2024-12-30 00:31:53,573.15,573.15,0.0,0.0
2024-12-30 00:37:30,573.15,573.15,0.0,0.0
2024-12-30 00:51:06,573.15,573.15,0.0,0.0
2024-12-30 01:22:17,573.15,573.15,0.0,0.0
2024-12-30 01:23:17,573.15,573.15,0.0,0.0
