timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:44,1553.9,1553.9,0.0,0.0
2024-12-29 23:00:48,1553.9,1553.9,0.0,0.0
2024-12-30 00:12:50,1553.9,1553.9,0.0,0.0
2024-12-30 00:15:58,1553.9,1553.9,0.0,0.0
2024-12-30 00:19:21,1553.9,1553.9,0.0,0.0
2024-12-30 00:22:21,1553.9,1553.9,0.0,0.0
2024-12-30 00:31:49,1553.9,1553.9,0.0,0.0
2024-12-30 00:37:27,1553.9,1553.9,0.0,0.0
2024-12-30 00:51:01,1553.9,1553.9,0.0,0.0
2024-12-30 01:22:09,1553.9,1553.9,0.0,0.0
2024-12-30 01:23:11,1553.9,1553.9,0.0,0.0
