timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,445.25,445.25,0.0,0.0
2024-12-29 23:00:50,445.25,445.25,0.0,0.0
2024-12-30 00:12:50,445.25,445.25,0.0,0.0
2024-12-30 00:15:59,445.25,445.25,0.0,0.0
2024-12-30 00:19:22,445.25,445.25,0.0,0.0
2024-12-30 00:22:22,445.25,445.25,0.0,0.0
2024-12-30 00:31:49,445.25,445.25,0.0,0.0
2024-12-30 00:37:27,445.25,445.25,0.0,0.0
2024-12-30 00:51:02,445.25,445.25,0.0,0.0
2024-12-30 01:22:10,445.25,445.25,0.0,0.0
2024-12-30 01:23:12,445.25,445.25,0.0,0.0
