timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,995.95,995.95,0.0,0.0
2024-12-29 23:00:52,995.95,995.95,0.0,0.0
2024-12-30 00:12:52,995.95,995.95,0.0,0.0
2024-12-30 00:16:01,995.95,995.95,0.0,0.0
2024-12-30 00:19:25,995.95,995.95,0.0,0.0
2024-12-30 00:22:28,995.95,995.95,0.0,0.0
2024-12-30 00:31:53,995.95,995.95,0.0,0.0
2024-12-30 00:37:30,995.95,995.95,0.0,0.0
2024-12-30 00:51:06,995.95,995.95,0.0,0.0
2024-12-30 01:22:16,995.95,995.95,0.0,0.0
2024-12-30 01:23:17,995.95,995.95,0.0,0.0
