timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,2838.3,2838.3,0.0,0.0
2024-12-29 23:00:49,2838.3,2838.3,0.0,0.0
2024-12-30 00:12:50,2838.3,2838.3,0.0,0.0
2024-12-30 00:15:59,2838.3,2838.3,0.0,0.0
2024-12-30 00:19:22,2838.3,2838.3,0.0,0.0
2024-12-30 00:22:22,2838.3,2838.3,0.0,0.0
2024-12-30 00:31:49,2838.3,2838.3,0.0,0.0
2024-12-30 00:37:27,2838.3,2838.3,0.0,0.0
2024-12-30 00:51:02,2838.3,2838.3,0.0,0.0
2024-12-30 01:22:10,2838.3,2838.3,0.0,0.0
2024-12-30 01:23:11,2838.3,2838.3,0.0,0.0
