timestamp,ltp,prev_day_close,change,change_perc
2024-12-29 22:54:45,217.45,217.45,0.0,0.0
2024-12-29 23:00:52,217.45,217.45,0.0,0.0
2024-12-30 00:12:52,217.45,217.45,0.0,0.0
2024-12-30 00:16:01,217.45,217.45,0.0,0.0
2024-12-30 00:19:25,217.45,217.45,0.0,0.0
2024-12-30 00:22:28,217.45,217.45,0.0,0.0
2024-12-30 00:31:53,217.45,217.45,0.0,0.0
2024-12-30 00:37:30,217.45,217.45,0.0,0.0
2024-12-30 00:51:06,217.45,217.45,0.0,0.0
2024-12-30 01:22:16,217.45,217.45,0.0,0.0
2024-12-30 01:23:17,217.45,217.45,0.0,0.0
